0.064
0.05
0.05
0.05
0.051
0.153
0.056
0.048
0.05
0.051
0.053
0.098
0.049
0.051
0.055
0.054
0.054
0.049
0.05
0.102
0.048
0.05
0.123
0.05
0.048
0.051
0.05
0.05
0.157
0.05
0.049
0.052
0.101
0.056
0.05
0.053
0.098
0.047
0.049
0.05
0.111
0.051
0.047
0.048
0.05
0.05
0.057
0.159
0.057
0.156
0.05
0.051
0.05
0.047
0.05
0.05
0.05
0.051
0.048
0.05
0.048
0.049
0.05
0.048
0.055
0.049
0.049
0.048
0.047
0.047
0.051
0.056
0.048
0.099
0.05
0.054
0.052
0.053
0.05
0.05
0.048
0.048
0.098
0.111
0.049
0.048
0.099
0.048
0.049
0.053
0.05
0.046
0.048
0.047
0.047
0.048
0.055
0.049
0.05
0.05
0.047
0.053
0.045
0.048
0.049
0.049
0.049
0.047
0.051
0.048
0.049
0.059
0.049
0.052
0.049
0.146
0.054
0.049
0.096
0.107
0.047
0.057
0.049
0.05
0.049
0.052
0.049
0.05
0.048
0.056
0.101
0.051
0.097
0.049
0.054
0.05
0.047
0.1
0.047
0.047
0.055
0.099
0.049
0.05
0.051
0.05
0.102
0.05
0.048
0.05
0.098
0.108
0.048
0.051
0.049
0.051
0.049
0.048
0.104
0.05
0.097
0.095
0.058
0.051
0.049
0.05
0.049
0.047
0.051
0.105
0.049
0.05
0.049
0.047
0.05
0.05
0.06
0.049
0.049
0.047
0.051
0.1
0.055
0.052
0.095
0.047
0.046
0.05
0.047
0.097
0.048
0.098
0.097
0.055
0.05
0.047
0.048
0.048
0.054
0.049
0.055
0.049
0.047
0.101
0.046
0.047
0.057
0.048
0.048
0.049
0.046
0.048
0.049
0.046
0.057
0.051
0.049
0.048
0.051
0.049
0.049
0.1
0.05
0.094
0.098
0.055
0.05
0.097
0.158
0.049
0.048
0.048
0.048
0.049
0.047
0.049
0.104
0.048
0.048
0.049
0.094
0.049
0.056
0.049
0.097
0.049
0.051
0.05
0.057
0.047
0.049
0.052
0.048
0.098
0.05
0.053
0.054
0.047
0.047
0.053
0.049
0.047
0.105
0.052
0.051
0.054
0.05
0.049
0.057
0.048
0.051
0.048
0.1
0.05
0.05
0.049
0.047
0.047
0.048
0.048
0.049
0.054
0.056
0.048
0.101
0.048
0.047
0.049
0.057
0.047
0.05
0.047
0.048
0.047
0.047
0.054
0.047
0.051
0.05
0.052
0.049
0.05
0.048
0.054
0.049
0.093
0.049
0.047
0.048
0.057
0.048
0.047
0.047
0.047
0.054
0.047
0.053
0.048
0.099
0.103
0.048
0.049
0.047
0.049
0.048
0.051
0.046
0.095
0.054
0.047
0.049
0.053
0.047
0.046
0.048
0.055
0.048
0.095
0.048
0.097
0.102
0.048
0.049
0.047
0.048
0.05
0.046
0.056
0.104
0.049
0.093
0.052
0.057
0.047
0.049
0.045
0.048
0.046
0.048
0.055
0.094
0.048
0.047
0.048
0.047
0.095
0.047
0.104
0.048
0.097
0.051
0.05
0.047
0.05
0.047
0.047
0.046
0.051
0.045
0.046
0.098
0.049
0.102
0.052
0.046
0.048
0.05
0.097
0.047
0.052
0.052
0.048
0.049
0.048
0.05
0.05
0.053
0.049
0.048
0.094
0.048
0.104
0.046
0.047
0.051
0.053
0.05
0.05
0.095
0.052
0.048
0.045
0.047
0.048
0.047
0.053
0.047
0.151
0.048
0.048
0.052
0.048
0.044
0.051
0.049
0.045
0.049
0.056
0.048
0.049
0.048
0.048
0.047
0.048
0.047
0.053
0.05
0.047
0.047
0.051
0.047
0.047
0.101
0.047
0.045
0.048
0.099
0.053
0.047
0.046
0.049
0.047
0.048
0.046
0.046
0.093
0.05
0.047
0.046
0.052
0.048
0.052
0.092
0.048
0.049
0.045
0.049
0.054
0.049
0.095
0.047
0.047
0.047
0.052
0.048
0.049
0.047
0.051
0.046
0.047
0.103
0.05
0.047
0.052
0.049
0.048
0.046
0.054
0.048
0.048
0.048
0.045
0.049
0.046
0.053
0.096
0.046
0.047
0.048
0.046
0.047
0.049
0.049
0.049
0.051
0.046
0.051
0.048
0.056
0.048
0.047
0.05
0.049
0.203
0.048
0.046
0.051
0.048
0.049
0.057
0.049
0.049
0.1
0.097
0.106
0.05
0.097
0.053
0.048
0.048
0.054
0.047
0.048
0.098
0.048
0.048
0.056
0.048
0.049
0.048
0.052
0.051
0.052
0.048
0.049
0.189
0.049
0.048
0.055
0.047
0.048
0.05
0.101
0.05
0.055
0.052
0.052
0.05
0.049
0.05
0.046
0.056
0.051
0.048
0.049
0.05
0.049
0.047
0.047
0.057
0.049
0.098
0.05
0.048
0.049
0.058
0.051
0.05
0.047
0.047
0.154
0.051
0.047
0.047
0.047
0.047
0.094
0.096
0.051
0.046
0.047
0.049
0.048
0.053
0.047
0.049
0.049
0.049
0.05
0.046
0.063
0.107
0.049
0.095
0.048
0.056
0.064
0.05
0.047
0.046
0.05
0.045
0.048
0.058
0.097
0.047
0.048
0.094
0.053
0.047
0.047
0.145
0.049
0.053
0.049
0.096
0.047
0.048
0.052
0.046
0.048
0.095
0.049
0.046
0.052
0.046
0.102
0.096
0.046
0.045
0.049
0.196
0.18
0.055
0.047
0.146
0.047
0.048
0.049
0.051
0.048
0.143
0.046
0.046
0.092
0.047
0.047
0.047
0.095
0.048
0.057
0.05
0.186
0.102
0.05
0.048
0.049
0.095
0.046
0.1
0.046
0.048
0.048
0.047
0.049
0.05
0.099
0.048
0.048
0.048
0.049
0.047
0.05
0.046
0.049
0.048
0.048
0.049
0.046
0.052
0.107
0.095
0.048
0.048
0.046
0.052
0.046
0.048
0.047
0.048
0.046
0.101
0.047
0.047
0.046
0.051
0.05
0.046
0.049
0.05
0.049
0.049
0.048
0.05
0.047
0.103
0.05
0.048
0.048
0.046
0.052
0.05
0.148
0.052
0.051
0.047
0.049
0.054
0.047
0.05
0.048
0.046
0.046
0.047
0.048
0.055
0.046
0.051
0.048
0.045
0.096
0.053
0.048
0.047
0.104
0.045
0.045
0.057
0.049
0.046
0.048
0.094
0.05
0.048
0.045
0.048
0.049
0.047
0.048
0.049
0.049
0.053
0.046
0.046
0.137
0.048
0.051
0.047
0.05
0.093
0.049
0.148
0.046
0.049
0.053
0.102
0.099
0.048
0.05
0.096
0.047
0.048
0.052
0.047
0.053
0.05
0.1
0.049
0.058
0.049
0.048
0.05
0.051
0.05
0.051
0.049
0.099
0.048
0.051
0.048
0.053
0.05
0.056
0.05
0.099
0.049
0.048
0.102
0.045
0.046
0.05
0.05
0.048
0.047
0.052
0.047
0.046
0.048
0.05
0.047
0.045
0.046
0.054
0.093
0.097
0.047
0.047
0.054
0.145
0.216
0.068
0.047
0.062
0.045
0.048
0.049
0.05
0.048
0.095
0.048
0.05
0.048
0.048
0.103
0.046
0.047
0.047
0.045
0.048
0.052
0.045
0.047
0.047
0.046
0.095
0.053
0.05
0.047
0.048
0.049
0.048
0.051
0.049
0.104
0.1
0.048
0.048
0.104
0.049
0.048
0.047
0.048
0.046
0.049
0.052
0.049
0.048
0.096
0.049
0.049
0.047
0.047
0.048
0.048
0.05
0.098
0.05
0.053
0.05
0.097
0.047
0.048
0.048
0.054
0.045
0.046
0.047
0.045
0.047
0.051
0.057
0.093
0.048
0.047
0.05
0.047
0.045
0.053
0.049
0.092
0.045
0.05
0.047
0.103
0.049
0.047
0.046
0.047
0.047
0.151
0.05
0.047
0.046
0.049
0.092
0.138
0.092
0.047
0.098
0.052
0.047
0.049
0.044
0.05
0.053
0.045
0.048
0.049
0.049
0.047
0.101
0.048
0.048
0.099
0.096
0.046
0.052
0.097
0.049
0.05
0.046
0.049
0.052
0.046
0.048
0.046
0.047
0.047
0.049
0.152
0.047
0.048
0.048
0.048
0.048
0.16
0.091
0.047
0.049
0.053
0.05
0.049
0.048
0.048
0.048
0.049
0.054
0.049
0.047
0.047
0.099
0.046
0.056
0.051
0.047
0.048
0.049
0.048
0.047
0.048
0.054
0.048
0.05
0.048
0.049
0.051
0.055
0.054
0.098
0.049
0.047
0.049
0.102
0.049
0.048
0.097
0.149
0.048
0.141
0.046
0.048
0.049
0.054
0.146
0.047
0.049
0.048
0.054
0.051
0.047
0.094
0.049
0.156
0.098
0.051
0.05
0.05
0.048
0.058
0.05
0.049
0.051
0.05
0.053
0.048
0.055
0.048
0.045
0.049
0.046
0.048
0.051
0.056
0.149
0.049
0.047
0.099
0.048
0.099
0.05
0.05
0.049
0.103
0.051
0.05
0.047
0.046
0.05
0.049
0.056
0.047
0.047
0.048
0.048
0.049
0.105
0.047
0.05
0.048
0.049
0.048
0.051
0.05
0.056
0.161
0.048
0.05
0.108
0.047
0.099
0.049
0.099
0.06
0.052
0.097
0.098
0.047
0.047
0.048
0.098
0.053
0.048
0.048
0.049
0.054
0.096
0.054
0.05
0.05
0.049
0.054
